ahe,bachelor,female,age
16.34615326,0,1,31
36.05769348,0,0,32
28.84615326,1,0,34
12.01923084,1,0,32
14.42307663,0,0,32
9.615385056,0,1,27
21.63461494,0,0,28
32.05128098,0,0,30
25.27472496,0,0,30
18.75,1,1,33
8.653845787,0,0,26
28.84615326,1,1,33
7.692307472,0,0,33
11.29807663,0,0,31
12.01923084,1,1,25
4.437870026,0,0,27
24.03846169,0,0,33
13.46153831,0,0,30
19.23077011,0,1,30
10.57692337,0,1,34
9.615385056,0,1,27
8.012820244,0,0,26
8.653845787,0,0,26
17.62820435,1,0,26
16.55982971,0,0,34
47.11538315,1,0,33
16.34615326,0,0,32
9.615385056,1,1,27
16.82692337,0,1,33
38.46154022,1,0,30
15.73426533,1,1,25
14.42307663,1,1,30
7.692307472,0,1,25
36.05769348,1,0,25
14.42307663,0,0,29
29.62578011,1,1,32
37.01922989,1,1,28
18.26922989,1,1,28
18.26922989,1,1,31
19.23077011,1,1,30
31.46853065,1,0,31
33.28402328,0,0,26
24.03846169,1,0,31
28.84615326,1,1,29
30.28846169,0,0,32
34.61538315,1,0,34
26.44230843,1,0,29
14.42307663,0,0,25
21.63461494,1,1,27
25,1,0,34
11.53846169,0,1,33
20.83333397,1,0,31
43.26922989,1,0,28
11.53846169,0,1,34
17.5,1,0,29
12.5,0,0,25
36.05769348,1,1,33
5,0,0,31
21.63461494,1,0,33
24.03846169,1,1,29
24.03846169,1,0,34
14.79289913,0,1,34
23.81730843,0,0,32
12.78846169,0,0,34
13.94230747,0,1,27
19.23077011,1,0,31
19.23077011,0,1,28
24.03846169,0,0,28
12.01923084,0,1,27
26.44230843,1,0,30
25,0,0,33
17.30769157,1,1,27
11.53846169,1,0,33
17.30769157,0,1,25
13.46153831,0,0,26
23.07692337,1,0,29
19.23077011,0,0,34
14.42307663,0,0,32
13.73626328,1,0,30
8.012820244,0,1,28
28.125,1,1,34
17.12132835,1,0,27
37.30769348,0,0,33
18.26922989,1,0,29
12,0,0,33
18.75,0,0,34
19.61538506,0,0,25
25.48077011,1,1,26
6.25,0,1,31
32.21154022,1,1,29
19.23077011,1,0,33
17.48251724,1,0,29
7.396449566,0,0,32
12.01923084,0,1,32
31.59340668,1,0,30
11.53846169,0,1,29
26.44230843,0,0,33
26.44230843,0,0,30
5.769230843,0,0,31
10.09615421,0,0,33
9.615385056,0,1,30
19.23077011,1,1,28
26.44230843,1,1,25
16.82692337,0,0,28
9.890110016,1,0,27
36.8115387,1,0,34
16.82692337,1,1,27
20.19230843,1,0,28
23.07692337,1,0,32
26.70940208,1,1,30
32.69230652,1,0,34
15.38461494,0,0,33
9.615385056,1,1,33
16.34615326,0,0,25
14.42307663,0,0,31
14.23076916,1,1,31
25.48077011,0,0,32
19.23077011,0,0,34
12.23776245,1,0,32
12.82051277,0,0,29
13.73626328,0,1,27
14.83516502,1,0,27
10.7509613,0,0,33
43.26922989,1,0,31
12.47401237,0,0,34
15.38461494,1,0,25
18.99038506,1,0,31
37.01922989,0,0,28
12.01923084,0,0,28
8.653845787,1,0,28
10.93128204,1,0,29
21.15384674,0,0,34
6.285714149,1,0,32
14.48413467,0,1,30
14.42307663,0,0,31
16.82692337,0,0,30
13.46153831,0,0,25
14.42307663,0,0,25
12.087499619999999,1,0,28
17.30769157,1,1,28
12.01923084,0,1,27
7.211538315,0,0,26
28.84615326,1,0,27
31.04395676,1,1,30
23.64864922,1,1,27
32,1,1,27
38.46154022,0,1,26
24.03846169,1,1,29
38.46154022,1,1,29
13.94230747,1,1,30
24.03846169,0,0,28
18.53146935,0,1,31
20.19230843,0,0,34
19.23077011,1,0,33
3.846153736,0,1,25
21.63461494,0,1,34
18.26922989,0,1,31
13.94230747,0,1,29
30.76922989,1,1,27
10.57692337,1,1,28
31.25,1,0,33
7.692307472,1,1,30
13.46153831,0,0,29
10.48951054,0,0,28
25,0,0,25
16.58653831,0,0,28
24.03846169,1,1,30
12.30769253,1,0,31
16.34615326,0,1,32
29.08653831,1,0,32
10.57692337,0,1,31
9.615385056,1,0,26
17.30769157,0,0,29
44.44444275,1,1,28
15.10416698,0,0,32
8.653845787,0,1,28
13.94230747,0,0,33
21.63461494,1,0,33
29.18990326,1,0,33
16.82692337,0,1,28
12,0,0,25
14.42307663,0,1,25
12.82051277,1,0,25
9.615385056,1,0,26
50.48077011,0,0,28
8.547008514,0,0,30
6.971153736,1,1,29
26.44230843,1,0,30
9.230769157,0,0,31
14.42307663,0,0,25
24.03846169,0,0,25
14.42307663,1,0,27
19.23077011,1,0,34
51.44230652,0,0,27
48.07692337,0,0,29
15.76923084,0,0,31
15.76923084,0,0,30
15.76923084,0,0,30
22.5,0,0,28
14.66346169,0,0,32
24.03846169,1,1,29
16.34615326,1,1,25
26.92307663,1,0,27
26.22377586,0,0,28
72.11538696,1,0,30
14.42307663,0,1,27
10.16538429,1,1,28
19.23077011,0,1,29
18.75,0,0,27
16.82692337,0,1,25
24.03846169,0,1,30
9.615385056,1,1,30
15.38461494,0,1,28
9.615385056,0,0,34
9.615385056,0,1,30
17.58241844,0,0,32
10.43956089,0,1,26
14.9572649,0,1,28
17.78846169,0,0,33
12.01923084,0,1,27
14.28571415,0,0,28
16.48351669,1,0,26
9.763889313,0,1,25
15.30612278,1,1,25
17.78846169,0,0,25
27.34692383,1,1,33
19.23077011,1,1,30
16.34615326,0,1,34
18.55769157,1,0,30
8.653845787,0,0,31
9.615385056,0,1,31
16.82692337,0,0,28
8,0,0,31
12.5,0,1,29
14.42403889,0,0,31
25,1,0,33
18.07692337,1,1,31
19.23077011,0,0,28
21.63461494,0,1,34
17.48321724,1,0,30
8.013461113,1,1,34
42.73504257,0,0,29
9.891208649,0,1,29
28.84615326,0,0,29
15.38461494,0,1,26
7.692307472,0,0,27
13.78205109,0,1,27
8.653845787,0,0,34
25,0,0,31
7.591093063,0,0,31
8.012820244,0,1,28
15.38461494,0,0,25
14.42307663,0,0,26
8.012820244,0,0,26
5.769230843,0,0,27
7.8125,0,0,28
16.15384674,1,1,27
25.96153831,1,1,30
24.03846169,0,1,34
21.15384674,0,0,25
15.12637329,1,0,26
7.8125,0,1,31
15.86538506,0,1,34
13.15769196,0,0,34
21.63461494,1,1,31
13.73626328,0,0,31
25.48077011,1,1,27
14.42307663,1,0,33
18.75,0,0,34
21.15384674,1,1,33
8.223684311,0,1,32
14.42307663,0,0,25
14.42307663,0,0,32
18.26922989,1,1,30
18.26922989,0,0,30
16.34615326,0,0,25
36.05769348,1,0,33
10.98901081,0,0,34
9.615385056,0,0,27
16.82692337,0,0,30
12.63736248,0,1,26
40,1,0,26
14.42307663,0,1,27
42.30769348,0,0,29
19.23077011,0,0,27
24.03846169,1,1,27
19.23077011,1,0,27
14.42307663,0,0,34
27.2435894,1,1,27
15.86538506,0,0,27
21.63461494,1,1,33
36.05769348,0,1,30
22.11538506,0,0,29
16.82692337,0,0,29
15.38461494,0,0,28
12.01923084,0,1,34
28.84615326,1,1,30
12.01923084,1,1,34
24.03846169,0,0,33
16.82692337,0,0,31
13.94230747,0,0,30
33.65384674,1,0,31
20.67307663,1,0,30
31.25,1,1,30
33.65384674,1,1,30
18,0,0,25
8.505917549,1,1,26
8.307692528,0,1,30
43.26922989,0,0,28
40.86538315,1,0,33
10.89743614,1,1,32
43.26922989,0,0,30
11,0,1,27
16.34615326,0,0,32
5.769230843,0,0,30
10.57692337,0,0,31
23.16586494,0,0,31
22.06105804,0,1,34
14.90384579,0,0,26
20.68285751,1,1,30
24.26739883,1,0,29
28.35913467,1,0,29
17.78846169,1,0,27
17.30769157,1,1,27
24.08571434,0,1,25
44.33760834,1,1,34
19.23077011,0,0,27
7.026627064,0,0,29
26.92307663,0,0,34
24.03846169,0,1,31
17.30769157,1,0,27
12.01923084,1,1,27
21.875,1,1,30
46.15384674,1,1,29
16.48351669,0,1,32
24.03846169,0,1,33
26.55677605,1,0,34
8.653845787,1,0,30
18.07692337,1,1,31
26.15384674,1,0,33
15.38461494,1,1,31
16.66666603,1,1,28
21.63461494,1,0,28
9.615385056,1,0,29
19.93007088,1,1,27
31.425891879999998,1,0,33
15.86538506,1,1,33
14.42307663,1,1,27
16.34615326,1,1,25
14.9572649,0,0,32
21.97802162,1,0,25
50.12740326,1,0,25
35.09615326,1,1,27
18.01377487,1,1,33
27.40384674,1,1,34
30.28846169,1,0,29
14.79289913,1,0,27
27.77777863,1,1,27
33.5,1,0,31
12.5,1,0,29
29.15451813,1,1,27
20.40816307,1,0,28
10.48076916,1,1,27
19.71153831,0,0,31
13.46153831,1,0,30
17.30769157,1,0,32
36.32478714,1,1,31
18.2701931,0,1,27
14.42403889,0,0,34
21.35416603,1,0,28
20.38461494,1,1,30
16.43356705,1,1,27
55.38461685,1,0,27
9.615385056,0,1,25
38.46154022,1,0,30
7.692307472,0,0,28
9.245562553,1,1,26
5.539422989,0,1,31
25.69273567,1,1,26
12.98076916,0,0,29
11.53846169,1,1,28
13.94230747,1,0,27
31.25,0,0,32
33.13609314,1,0,34
16.82692337,1,0,32
56.08974457,1,0,28
21.92307663,1,0,31
17.30769157,0,1,32
40.38461685,1,0,25
32.89473724,1,1,31
17.86538506,1,1,32
18.68131828,0,0,31
20,0,0,31
32.47863388,1,0,29
11.53846169,1,1,29
12.98076916,0,1,31
11.53846169,1,1,31
12.39316273,1,0,31
14.42307663,1,0,31
32.69230652,1,1,33
43.75,1,0,28
19.23077011,0,0,33
54.16666794,1,0,31
22.43589783,1,0,30
57.69230652,1,0,26
17.78846169,1,1,26
8.653845787,0,0,31
9.855769157,1,1,26
10.98901081,0,0,28
14.42307663,1,0,26
9.615385056,0,0,29
16.82692337,0,0,29
24.03846169,0,0,28
5.494505405,0,0,32
16.82692337,0,0,34
27.40384674,1,1,25
24.4755249,0,0,29
45.19230652,1,0,34
46.15384674,0,0,32
28.84615326,1,0,32
21.15384674,0,1,33
9.375,0,0,30
6.228571415,0,0,26
22.59615326,0,0,26
12.01923084,1,0,27
24.03846169,1,1,33
6.971153736,1,0,25
10.76923084,0,1,32
12.55886936,0,0,25
4.791666508,0,1,28
11.1336031,0,1,26
18.69658089,0,0,32
23.07692337,0,0,34
14.42307663,0,1,27
7.211538315,0,0,27
9.616346359,0,1,27
12.5,0,0,26
12.01923084,0,0,27
9.615385056,0,1,25
12.01923084,0,0,28
25.96153831,1,1,25
20.12522316,1,0,34
24.03846169,1,1,27
18.14743614,0,0,29
18.53146935,0,0,31
5.769230843,1,0,28
36.05769348,1,0,34
16.82692337,0,1,33
14.83516502,0,0,28
11.53846169,1,1,29
19.23077011,0,0,29
46.15384674,1,0,30
13.94230747,0,0,31
14.42307663,1,1,25
19.23077011,0,0,31
12.01923084,0,1,26
21.63461494,0,0,29
7.692307472,0,0,27
9.615385056,0,0,33
20.67307663,1,1,34
18,0,0,30
10.51682663,0,0,27
33.65384674,1,1,34
16.34615326,1,0,33
11.05769253,1,1,32
13.73626328,0,0,30
20.71006012,1,1,33
10.09615421,0,0,32
25,1,1,34
17.78846169,1,0,26
12.52236176,0,0,25
4.615384579,0,0,30
6.730769157,0,0,29
6.730769157,0,1,27
9.340659142,0,0,33
8.934910774,0,1,26
13.31360912,0,0,32
14.42307663,1,0,28
15.38461494,0,0,30
25,1,1,25
16.48351669,0,1,28
31.25,1,0,32
15.38461494,1,0,27
18.49112511,1,1,31
24.03846169,1,0,33
36.98225021,0,0,31
15.38461494,1,1,33
31.25,1,1,34
29.58579826,1,1,33
15.27864552,1,1,28
14.42307663,0,0,34
6.593406677,0,0,30
8.17307663,1,1,31
13.73626328,0,0,26
23.07692337,1,1,31
29.23077011,1,0,27
22.22222137,1,1,30
18.17307663,1,1,31
13.70192337,1,1,30
13.94230747,1,1,32
24.03846169,1,0,28
14.13461494,1,1,25
4.273504257,1,1,32
19.71153831,1,0,30
14.42307663,0,1,29
9.142857552,0,1,30
25,0,0,32
30.76922989,0,0,26
34.13461685,1,0,32
14.28571415,1,1,27
22.22222137,1,0,32
14.42307663,1,1,33
18.26922989,0,1,33
10.09615421,0,0,32
19.23077011,0,0,27
30.76922989,1,0,27
28.07692337,1,0,32
48.07692337,1,1,28
15.86538506,1,1,27
10.48951054,0,0,27
16.82692337,0,0,28
12.11538506,1,1,27
13.46153831,0,1,25
12.23776245,1,0,33
48.07692337,1,1,33
10.0009613,1,0,26
16.82692337,0,0,25
12.571428299999999,0,1,28
17.30769157,1,1,32
19.23077011,0,0,28
18.26922989,0,0,34
13.46153831,0,1,33
28.84615326,0,0,33
24.03846169,0,0,34
12.01923084,0,1,33
52.88461685,1,0,30
20.67307663,0,0,26
22.59615326,0,0,28
17.30769157,0,1,28
10.57692337,0,0,29
17.30769157,1,1,29
31.46853065,0,0,32
9.615385056,0,1,26
15.625,0,0,28
14.42307663,1,1,27
8.653845787,0,0,28
15.3855772,1,0,26
9.616346359,0,0,29
16.82692337,1,1,27
13,0,0,26
16.82692337,0,1,26
4.591836929,0,0,26
22.11538506,0,0,29
14.42307663,0,0,25
26.96078491,0,1,30
16.9871788,0,0,25
2.307692289,0,1,30
11.53942299,0,0,30
3.943269253,1,1,26
44.44444275,1,1,30
19.71153831,0,0,28
17.09487152,1,1,25
10.98901081,0,0,28
40.86538315,1,1,25
25,1,1,29
5.625,0,0,30
16.48351669,1,0,34
11.53846169,0,1,32
13.46153831,0,1,34
17.30769157,0,1,31
33.65384674,1,0,31
16.34615326,1,0,31
15.38461494,1,0,27
27.88461494,0,0,29
3.956043959,0,0,26
16.34615326,0,1,29
27.47252655,1,0,28
7.5,0,0,30
8.5,0,1,25
32.69230652,1,1,29
8.653845787,0,0,29
44.50549316,0,0,31
33.65384674,1,1,28
9.615385056,1,0,28
14.42307663,1,1,26
17.58241844,1,1,25
16.82692337,0,0,25
17.11538506,1,0,29
18.75,0,1,25
22.11538506,0,0,25
13.53276348,0,0,29
11.05769253,0,1,33
8.333333015,1,0,32
24.03846169,0,0,33
24.03846169,1,0,27
14.42307663,0,0,27
18.26922989,0,0,34
13.94230747,0,1,33
11.21794891,0,0,25
37.5,1,1,33
11.53846169,0,0,30
24.72527504,0,0,30
9.615385056,0,1,25
31.73077011,1,0,30
19.23077011,1,0,30
23.07692337,1,1,30
33.65384674,1,1,34
28.5714283,1,0,31
32.51748276,0,0,34
14.42307663,0,1,32
5.341880322,1,1,34
32.05128098,1,1,27
30.10988998,1,1,33
38.46154022,0,0,34
18.17307663,1,1,30
28.64583397,1,0,30
11.53846169,0,0,30
12.01923084,0,0,28
38.46154022,0,0,29
31.25,1,0,29
16.82692337,1,0,29
18.26922989,1,0,29
43.5729866,1,0,31
8.653845787,0,0,25
21.92307663,0,0,34
13.44999981,1,0,28
6.576922894,0,1,28
6.576922894,0,1,28
6.576922894,0,1,28
6.576922894,0,1,28
13.46153831,0,1,29
11.53846169,0,0,27
8.5,0,1,31
26.44230843,0,0,31
34.85577011,1,0,29
21.875,1,0,31
19.23077011,1,1,30
12.01923084,0,1,28
18.26922989,1,1,32
18.75,1,0,32
10.57692337,1,1,30
8.653845787,1,1,25
19.23077011,0,1,30
14.9572649,0,1,29
21.36752129,1,0,32
19.69230843,0,1,28
31.25,1,1,30
33.65384674,1,0,29
5.769230843,0,1,34
25.64102554,1,1,27
41.20878983,1,1,32
60.76922989,1,0,31
15,0,0,33
16.82692337,1,0,33
7,0,0,32
17.30769157,1,0,28
17.30769157,1,0,26
11.53846169,1,1,29
14.68531513,1,1,29
11.53846169,1,0,25
26.22377586,1,1,31
14.42307663,0,1,31
18.3150177,0,0,33
2.403846264,0,1,31
10.57692337,0,0,30
38.46154022,1,0,34
38.46154022,1,1,30
33.65384674,1,0,29
31.25,0,1,29
24.03846169,1,0,27
8.17307663,1,1,33
28.84615326,0,1,32
14.42307663,0,1,27
7.692307472,0,1,31
19.23077011,0,0,31
14.42307663,1,1,32
9.615385056,0,1,33
12.5,1,0,30
14.42307663,0,1,30
42.30769348,1,0,34
14.42307663,1,1,33
34.18803406,1,0,30
36.05769348,1,0,25
14.42307663,1,1,25
21.63461494,1,0,29
10.39500999,1,0,26
10.21594524,0,0,27
21.63461494,1,0,29
21.53846169,1,0,34
12.5,0,0,26
23.07692337,0,0,26
16.48351669,0,1,34
26.92307663,1,0,29
19.23077011,0,1,25
21.63461494,1,0,25
23.07692337,1,1,32
12.01923084,1,1,33
8.35020256,0,0,25
10.43956089,1,1,27
9.615385056,0,1,27
18.13186836,0,0,32
8.012820244,0,0,25
19.23077011,1,0,32
12.98076916,0,1,27
15.86538506,0,0,33
15.625,0,0,27
9.134614944,0,0,27
12.01923084,0,1,29
11.53846169,1,1,27
38.46154022,1,0,25
13.46153831,0,0,26
11.75,0,1,27
36.98225021,1,1,32
12.01923084,0,1,27
18.3150177,0,0,30
12.36923122,1,0,32
38.46154022,1,0,33
19.23077011,0,0,34
20.67307663,1,1,32
13.46153831,0,1,25
7.692307472,0,0,29
7.211538315,0,1,28
11.53942299,0,0,30
16.82788467,0,1,27
14.42403889,0,0,28
21.15384674,0,0,29
8,0,0,26
24.51922989,1,1,33
13.46153831,0,0,28
16.83673477,1,1,26
10,1,1,25
21.63461494,1,0,33
23.55769157,0,0,33
10.57692337,0,1,26
12.01923084,0,1,29
16.82692337,0,0,26
23.07692337,1,1,32
13.73626328,0,0,30
11.05769253,1,1,25
15.38461494,0,1,28
36.05769348,0,1,28
14.42307663,0,0,28
39.4736824,1,0,26
15.16272163,1,0,27
8.653845787,1,0,32
28.84615326,1,1,34
38.46154022,1,1,33
24.03846169,1,0,28
10.09615421,0,0,26
7.5,0,1,32
7.912087917,0,1,27
28.84615326,1,0,28
11.53846169,0,1,26
48.07692337,1,0,29
14.9572649,0,1,26
14.42307663,1,0,31
14.42307663,1,0,30
34.72222137,1,1,29
21.97802162,1,0,28
21.875,0,0,33
9.340659142,0,0,33
24.03846169,1,1,27
50,1,0,33
26.44230843,1,0,34
26.44230843,1,0,27
29.62578011,1,1,32
15.38461494,0,1,26
14.42403889,0,1,28
5.384615421,0,0,25
25,1,1,30
44.23077011,1,0,31
27.77777863,1,1,34
12.98076916,1,1,27
28.84615326,1,1,27
14.42307663,1,1,26
3.365384579,1,0,26
17.875,1,0,34
8.653845787,0,0,27
16.66666603,0,0,31
52,1,0,25
24.03846169,0,0,34
19.23077011,1,0,30
8.333333015,1,0,27
37.5,1,0,25
17.30769157,0,0,32
13.49527645,0,0,33
15.81196594,0,1,31
12,0,0,34
12.5,1,1,32
7.5,0,0,26
12.98076916,1,1,26
10.98901081,0,0,32
28.84615326,1,1,32
51.44230652,1,0,27
9.890110016,1,0,30
27.77777863,0,0,32
55.28845978,1,0,30
21.63461494,1,0,33
19.23077011,0,0,31
27.40384674,1,0,32
36.05769348,1,1,32
17.78846169,1,0,32
31.25,1,1,32
36.05769348,1,1,33
41.13247681,1,1,32
43.26922989,1,1,33
12.98076916,0,0,28
24.47916603,0,1,30
30.28846169,1,0,30
19.23077011,1,1,29
38.46154022,1,1,27
24.03846169,1,1,31
24.03846169,0,0,33
24.03846169,1,0,27
2.884615421,0,1,31
8.653845787,0,1,34
14.73063946,0,0,33
18.75,1,0,25
23.07692337,1,1,30
7.76346159,0,1,28
14.90384579,0,1,30
6.410256386,0,0,31
38.46154022,1,0,30
13.94230747,0,0,31
8.653845787,0,1,31
14.42307663,1,1,34
7.5,0,0,26
8.854166985,1,1,27
9.134614944,0,0,31
9.615385056,0,0,25
16.82788467,0,0,32
8.012820244,1,1,25
26.44230843,0,0,34
43.26922989,1,1,30
20.19230843,1,1,28
31.73173141,1,1,31
48.07692337,1,0,33
11.05769253,1,1,27
26.44230843,1,1,32
12.5,1,1,34
21.63461494,1,0,32
21.63461494,0,1,33
33.33333206,1,0,32
57.69230652,1,1,34
18.26922989,1,0,25
15.625,0,0,30
20.19230843,0,1,29
11.25,1,1,26
28.84615326,1,0,32
28.84615326,1,1,32
13.46153831,1,0,31
29.80769157,0,0,33
7.967032909,0,0,25
17.78846169,0,0,26
23.07692337,0,0,28
18.75,0,0,34
6.971153736,0,0,27
23.07692337,1,0,33
9,0,0,27
22.64957237,1,0,30
10.57692337,0,0,31
26.62721825,1,0,29
36.53845978,1,1,27
21.92307663,1,0,28
16.23931694,0,1,28
21.63461494,0,0,29
41.66666794,1,0,25
15.73426533,1,0,26
12.01923084,0,0,28
54.54545593,1,0,32
27.77777863,1,1,34
17.30769157,0,1,30
27.98077011,0,0,26
24.03846169,1,1,33
37.5,1,0,34
25.09615326,1,0,26
20.19230843,0,0,30
17.09401703,0,0,26
17.30769157,0,1,26
23.07692337,0,0,29
47.00854874,1,0,31
22.30769157,0,0,25
12.01923084,0,0,33
16.4391613,0,0,33
16,1,1,27
9.642857552,0,1,30
16.70040512,1,1,33
25.72115326,0,1,26
21.15384674,0,0,33
53.84615326,1,1,32
19.23077011,0,1,25
13.46153831,0,0,26
28.84615326,1,1,30
6.596153736,0,0,25
16.34615326,0,0,26
8.653845787,0,1,33
28.84615326,1,1,30
16.82692337,0,0,30
15.38461494,1,1,28
13.46153831,0,0,26
10.48951054,0,0,26
25.96153831,1,0,27
26.92307663,1,1,34
17.30769157,1,1,30
9.615385056,0,0,28
10.57692337,0,1,28
10.19230747,0,0,29
18.13186836,0,0,27
17.30769157,0,0,31
10.57692337,0,0,30
24.03942299,0,0,26
9.615385056,0,1,25
12.02019215,0,1,29
23.84653854,1,0,28
8.17307663,1,1,32
9.533654213,0,1,29
31.25,1,0,33
2.795384645,0,0,30
10.57692337,0,0,28
41.34615326,1,0,27
19.23077011,1,1,28
14.42307663,0,0,31
13.46153831,0,1,28
2.395833254,1,1,26
21.63461494,1,0,31
12.01923084,1,1,27
17.30769157,1,1,29
17.30769157,0,0,28
25,1,1,29
8.75,0,0,32
10.19230747,0,0,33
17.57740402,1,0,26
6.730769157,1,1,30
9.615385056,0,1,26
43.26922989,1,0,30
24.03846169,1,1,29
22.59615326,1,1,29
7.692307472,0,0,28
8.792307854,0,0,33
19.71153831,0,0,33
17.2583828,0,0,30
6.228571415,0,0,29
15.86538506,1,0,32
7.211538315,0,1,28
21.63461494,1,0,31
19.23077011,0,1,32
19.23077011,1,1,29
12.98076916,0,1,32
22.76615334,0,1,29
2.884615421,0,0,27
43.26922989,0,0,33
14.42307663,0,1,32
27.97202873,1,0,27
24.03846169,1,1,26
19.23077011,1,0,31
16.66666603,0,0,34
17.30769157,0,1,34
9.615385056,1,0,27
20.19230843,1,0,26
20.19230843,1,1,25
26,1,1,32
32,1,1,34
18.26922989,1,0,25
14.42403889,0,0,32
9.615385056,0,1,34
13.46153831,0,0,34
16.34615326,0,0,31
19.23077011,0,1,32
14.42307663,1,1,25
7.211538315,0,1,25
6.730769157,0,1,27
17.78846169,1,1,25
26.96078491,0,1,31
20.19230843,0,0,31
2.884615421,0,0,27
3.365384579,0,0,26
13.67521381,1,1,25
26.44230843,1,0,30
14.42307663,0,0,28
12.98076916,1,1,33
10.9375,0,1,25
27.40384674,0,0,33
4.807692528,0,0,29
14.66346169,1,1,26
14.42307663,1,0,29
16.82692337,0,0,33
14.42307663,0,0,33
15.38461494,0,0,29
13.46153831,0,1,27
29.80769157,0,0,28
15.1960783,0,1,25
14.67788506,0,0,30
7.76346159,0,1,25
24.03846169,1,1,27
4.807692528,0,0,34
19.78022003,0,1,34
28.84615326,0,0,32
13.31360912,0,1,33
19.15384674,0,1,34
25.98752594,1,0,30
14.9572649,0,1,26
28.24567223,0,0,27
25,0,0,34
12.01923084,1,1,34
34.13461685,1,0,32
13.46153831,0,0,32
48.07692337,1,1,30
55.28845978,1,0,31
13.73626328,1,0,31
30.28846169,1,1,26
28.84615326,0,0,31
12.01923084,0,0,28
14.42307663,0,0,27
21.63461494,1,1,30
48.07692337,1,0,32
22.11538506,1,0,30
19.39560509,1,1,34
7.692307472,0,0,29
19.23077011,1,1,33
22.18934822,0,0,34
33.65384674,1,1,33
14.42307663,0,0,32
48.07692337,1,1,28
72.11538696,1,1,34
15.38461494,0,0,25
19.23077011,1,1,30
31.25,1,0,27
24.75961494,0,0,32
12.01923084,0,1,27
35.61253738,1,1,28
18.75,1,0,28
16.53846169,1,1,27
7.28744936,1,0,27
24.03846169,1,0,26
30.76922989,1,0,30
12.74038506,1,1,29
31.25,1,1,31
38.46154022,1,0,31
9.134614944,0,1,28
10.57692337,0,0,29
21.63461494,0,1,32
20.19230843,1,0,34
14.42307663,1,1,33
21.63461494,1,1,34
8.333333015,1,0,32
14.42307663,0,0,33
24.03846169,0,0,30
40.86538315,1,0,31
38.46154022,1,0,32
21.15384674,1,1,25
27.88461494,0,0,34
15.86538506,1,1,27
23.07692337,1,0,31
21.63461494,1,0,33
24.35897446,0,0,32
16.48351669,1,1,27
24.03846169,1,1,34
30.76922989,1,0,33
14.42307663,1,1,26
33.65384674,1,0,29
38.46154022,1,0,27
16.34615326,1,1,28
11.05769253,1,0,27
16.34615326,0,0,29
24.03846169,1,1,28
36.53845978,1,1,28
16.82692337,0,0,32
21.63461494,1,0,33
46.63461685,1,0,30
16.82692337,0,0,27
12.01923084,0,0,34
14.42307663,0,1,27
28.84615326,0,0,28
14.42307663,0,0,32
5.769230843,0,1,28
14.42307663,0,1,30
24.51922989,1,0,31
6.730769157,1,0,28
38.46154022,1,0,33
11.53846169,0,1,27
19.23077011,0,0,28
17.12962914,1,0,34
16.34615326,1,1,27
22.11538506,1,1,29
22.11538506,0,0,30
19.23077011,1,0,29
10.38990402,0,1,26
9.615385056,0,0,31
14.42307663,0,0,25
7.026627064,0,1,34
14.61538506,1,1,25
31.25,1,1,25
11.05769253,1,1,25
28.84615326,1,0,32
13.46153831,0,1,28
25.64102554,1,1,32
8.17307663,0,1,25
16.34615326,0,0,28
14.9572649,0,1,26
28.84615326,0,0,31
35.57692337,1,0,28
38.46154022,1,0,28
53.84615326,1,1,26
47.11538315,1,0,33
28.84615326,1,0,28
41.39941788,1,1,31
26.44230843,1,1,30
21.63461494,1,1,33
2.277328014,0,1,28
10.57692337,0,0,25
13.07692337,0,0,33
27.88461494,0,1,31
10,1,0,27
13.26923084,1,1,26
23.55769157,0,0,27
14.42307663,1,1,33
13.18681335,1,0,27
16.82692337,1,0,26
31.13553047,1,0,32
12.82051277,1,1,27
26.53846169,1,0,27
51.92307663,1,1,34
14.42307663,1,1,26
28.84615326,1,0,30
8.974358559,1,0,26
45.67307663,1,1,25
17.58241844,1,1,27
72.11538696,1,0,26
13.46153831,1,0,31
36.05769348,1,0,28
16.48351669,1,1,31
32.21154022,1,1,26
59.61538315,1,0,28
20.38461494,1,1,25
11.05769253,1,0,28
18.26922989,1,1,25
15.49145317,1,1,33
13.92500019,1,0,34
19.6078434,1,1,29
26.44230843,1,1,27
5,1,0,28
17.78846169,1,0,26
15.10683727,1,1,27
16.82692337,1,0,25
42.73504257,1,1,28
19.23077011,1,1,32
14.42307663,1,1,29
52.88461685,1,0,34
21.63461494,1,0,32
44.50549316,0,0,29
11.53846169,0,0,29
19.23077011,0,1,28
51.28205109,1,0,32
16.82692337,0,0,33
40.86538315,1,0,33
42.73504257,1,0,31
14.82371807,0,0,32
14.82371807,0,0,26
21.47435951,1,0,33
7.211538315,1,0,29
16.82692337,1,1,31
10.99010944,1,1,26
57.69230652,1,1,31
4.791666508,0,1,28
57.69230652,1,1,31
58.76068497,1,1,34
16.82692337,0,1,34
10.98901081,0,1,34
23.84615326,1,0,27
37.01922989,1,1,26
43.75,1,0,30
21.63461494,0,1,29
19.23077011,0,0,30
21.63461494,1,0,30
21.63461494,1,0,28
14.42307663,0,0,28
48.07692337,1,1,31
43.26922989,1,0,30
19.23077011,0,0,28
17.62820435,1,0,34
67.30769348,1,0,29
17.48321724,1,0,32
38.46154022,1,0,31
28.84615326,1,1,30
24.35897446,1,1,34
42.37980652,1,1,31
2.136752129,1,0,25
