Black,Hispanic,Female,Amount,MPHover,Age,OutTown,OutState,StatePol
0,0,1,75,10,54,0,0,0
1,0,0,115,14,30,1,0,1
0,0,0,NA,15,60,1,0,0
0,0,0,50,10,30,1,0,1
0,0,1,NA,17,29,1,0,0
0,0,1,NA,17,44,1,0,0
0,0,0,NA,15,39,0,0,0
0,0,0,245,27,20,1,0,1
0,0,0,165,19,19,1,0,1
1,0,1,185,21,25,1,1,1
0,0,0,NA,17,45,1,0,0
0,0,1,NA,15,35,1,1,0
0,0,0,125,15,18,1,0,1
1,0,0,75,25,29,1,0,1
0,0,0,75,22,24,1,0,0
0,0,1,225,25,45,1,0,1
1,0,1,215,24,39,1,0,1
0,0,1,NA,18,39,1,1,0
0,0,0,NA,15,27,1,0,0
0,0,0,NA,9,38,1,0,1
0,0,1,NA,22,27,0,0,0
0,0,1,NA,16,30,1,1,0
0,0,0,75,10,38,1,0,0
0,0,0,NA,21,22,1,0,0
0,0,1,NA,23,34,0,0,0
0,0,0,185,21,21,1,0,1
0,0,0,NA,10,37,1,0,1
0,0,1,NA,15,29,1,1,0
0,0,1,75,10,27,0,0,0
0,0,0,NA,23,59,0,0,0
0,0,0,75,21,37,0,0,1
0,0,0,NA,10,47,1,0,0
0,0,0,NA,16,69,1,0,0
0,0,0,75,10,60,1,0,0
0,0,1,NA,19,49,0,0,0
0,0,1,75,10,36,1,0,0
0,0,1,NA,20,36,1,1,0
0,0,1,NA,10,44,0,0,0
0,0,1,NA,10,36,1,0,0
0,0,1,75,10,26,1,0,0
0,0,1,NA,16,20,0,0,0
0,0,1,NA,16,42,1,0,0
0,1,0,75,10,38,1,0,0
0,0,1,75,10,34,1,0,0
0,0,1,NA,16,52,1,0,0
0,0,1,NA,20,45,0,0,0
0,0,0,75,10,32,1,0,0
0,0,0,NA,15,18,1,0,0
0,0,1,NA,15,24,1,0,0
0,0,1,75,24,40,1,0,0
1,0,0,75,10,22,1,0,0
0,0,0,NA,18,37,1,0,0
0,0,0,75,10,31,1,0,0
0,0,0,75,10,25,1,0,0
0,0,1,75,10,26,1,1,0
0,0,0,NA,20,44,0,0,0
0,0,1,75,10,38,1,0,0
0,0,1,NA,22,38,1,0,1
0,0,1,NA,7,32,1,0,0
0,0,0,75,10,32,1,0,0
0,0,0,NA,10,34,1,0,0
0,0,1,NA,23,34,0,0,0
0,0,0,NA,18,19,1,0,0
0,0,1,NA,15,41,1,0,0
0,0,1,NA,22,32,1,0,0
0,0,1,NA,15,28,1,0,0
1,0,0,75,20,23,1,0,0
0,0,0,265,29,22,1,0,1
0,0,0,NA,15,46,1,0,0
0,0,0,75,20,35,1,0,1
1,0,1,100,15,31,1,0,1
0,0,0,NA,20,31,1,0,0
0,0,1,75,10,43,0,0,0
1,0,0,125,30,35,1,0,1
0,0,0,NA,15,29,0,0,0
0,0,0,75,15,41,1,0,0
0,0,1,NA,16,41,1,1,0
0,0,1,NA,16,21,1,0,0
0,0,0,NA,10,22,1,0,0
0,0,0,75,10,49,1,0,0
0,0,0,NA,17,29,0,0,0
0,0,0,NA,17,19,0,0,0
0,0,0,NA,15,58,1,0,0
0,0,0,NA,5,37,1,0,1
0,0,1,NA,10,31,1,0,0
0,0,1,75,10,37,1,0,0
0,0,1,NA,17,35,0,0,0
0,0,1,175,20,24,1,0,1
0,0,1,NA,15,51,0,0,0
0,0,0,NA,21,63,1,0,0
0,0,0,75,25,39,1,0,1
1,0,1,75,20,24,1,0,1
0,0,0,75,25,54,1,0,1
0,0,0,NA,18,18,0,0,0
0,0,0,NA,15,35,1,1,0
0,0,1,NA,18,31,1,0,0
0,0,1,NA,15,38,1,0,0
0,0,1,NA,10,19,1,0,0
0,0,0,75,10,38,1,0,0
0,0,0,NA,15,30,1,1,0
0,0,0,75,10,52,1,0,0
0,0,1,NA,15,34,1,0,0
1,0,0,NA,10,19,1,0,1
0,0,0,NA,13,35,0,0,0
0,0,1,NA,15,29,1,0,0
0,0,1,NA,15,78,1,0,0
0,0,1,NA,16,54,1,0,0
0,0,1,NA,15,32,1,0,0
0,0,1,NA,26,41,1,0,0
0,0,1,NA,16,24,1,0,0
0,0,1,75,23,28,1,0,0
0,0,1,75,15,31,1,0,0
1,0,1,NA,10,26,1,0,0
0,0,1,75,10,21,1,0,0
0,0,0,NA,5,31,1,0,1
1,0,0,NA,10,30,1,0,0
0,0,1,75,28,28,1,0,1
0,0,0,NA,10,45,0,0,0
0,1,0,75,10,57,1,0,0
0,0,0,NA,20,34,0,0,0
0,0,1,NA,17,35,0,0,0
0,0,0,NA,9,36,1,1,1
0,0,0,75,10,20,1,0,0
0,0,0,75,10,49,1,1,0
0,0,1,NA,10,41,1,0,0
0,0,0,NA,16,30,1,0,0
0,0,0,75,27,24,1,0,0
0,0,0,75,17,30,1,1,0
1,0,0,105,13,40,1,0,1
0,0,1,NA,17,41,1,0,0
0,0,1,75,10,36,1,0,0
0,0,1,75,10,66,1,0,0
0,0,1,175,20,23,1,0,1
0,0,1,75,10,33,1,0,0
0,0,1,75,10,28,1,0,0
0,0,0,NA,16,63,1,0,0
0,0,1,NA,16,74,0,0,0
0,0,1,75,10,45,1,0,0
0,0,1,NA,15,29,1,0,0
0,0,0,75,15,31,1,1,1
0,0,0,NA,14,34,1,0,0
0,0,0,NA,19,39,0,0,0
0,0,0,NA,15,52,0,0,0
0,0,0,125,15,54,1,1,1
0,0,0,NA,15,31,0,0,0
0,0,0,75,25,54,1,0,1
0,0,0,NA,16,53,1,0,0
1,0,0,NA,5,29,1,0,1
1,0,0,75,10,54,1,0,0
0,0,0,NA,18,45,0,0,0
0,0,0,NA,17,21,0,0,0
0,0,0,NA,5,21,1,0,1
0,0,1,75,10,43,1,0,0
0,0,1,NA,25,45,1,0,0
0,0,0,NA,16,61,1,0,0
0,0,1,125,15,21,1,0,1
0,0,0,NA,20,28,0,0,0
0,0,1,NA,20,48,1,0,0
0,0,0,NA,13,50,1,0,0
0,0,1,NA,22,42,0,0,0
0,0,0,NA,10,43,0,0,0
0,0,0,NA,15,21,1,0,0
1,0,0,NA,16,44,0,0,0
0,0,1,NA,15,37,1,0,0
0,0,0,NA,20,38,1,1,0
0,0,1,NA,15,42,1,0,0
0,0,1,75,10,33,1,1,0
0,0,0,NA,16,35,1,0,0
0,0,1,NA,20,28,1,1,0
0,0,0,75,10,39,1,0,0
0,0,0,NA,15,22,0,0,0
0,0,1,NA,15,43,1,0,0
0,0,0,75,24,36,1,0,1
0,0,1,125,15,43,0,0,1
0,0,1,75,10,57,1,0,0
0,0,0,75,24,22,1,0,1
0,0,0,75,10,56,1,0,0
0,0,0,NA,20,63,1,0,0
0,0,0,75,10,24,1,0,0
0,0,1,75,10,47,1,0,0
0,0,1,125,15,31,1,0,1
0,0,0,NA,20,49,1,0,0
1,0,1,NA,10,35,1,0,0
0,0,1,75,10,53,1,0,0
0,0,1,NA,18,32,0,0,0
1,0,0,NA,5,27,1,0,1
0,0,1,NA,10,18,0,0,0
0,0,0,75,24,21,1,0,0
0,0,1,NA,15,20,0,0,0
0,0,0,75,10,53,1,0,0
0,0,0,125,15,56,1,0,1
0,0,0,NA,22,56,0,0,0
0,0,1,75,10,31,1,0,0
0,0,0,75,15,36,0,0,0
0,0,0,145,17,30,1,0,1
0,0,1,NA,17,47,1,0,0
0,0,1,NA,10,34,0,0,0
0,0,0,75,10,26,1,0,0
0,0,0,225,25,46,1,0,1
0,0,1,NA,17,28,0,0,0
0,0,0,75,10,51,1,0,0
0,0,0,75,10,22,1,0,0
0,0,1,75,10,27,1,0,0
0,0,1,NA,15,27,1,0,0
0,1,1,75,10,39,1,0,0
0,0,0,75,25,30,1,0,1
0,0,0,75,10,48,1,0,0
0,0,1,NA,19,29,1,0,0
0,0,0,NA,15,47,1,0,0
0,0,0,NA,15,39,0,0,0
0,0,1,NA,18,30,1,0,0
0,0,0,325,35,22,0,0,0
0,0,1,NA,15,38,0,0,0
0,0,0,NA,19,35,1,1,0
0,0,0,NA,16,43,1,0,0
0,0,1,125,15,19,1,0,1
0,0,0,75,10,33,1,0,0
0,0,1,75,15,18,0,0,0
0,0,0,165,19,24,1,0,0
0,0,0,NA,25,34,0,0,0
1,0,0,75,21,29,1,0,1
0,0,0,NA,19,18,0,0,0
0,0,0,NA,20,79,1,0,0
0,0,0,NA,18,58,1,0,0
0,0,0,NA,10,37,0,0,0
0,0,0,75,10,33,1,0,1
0,0,0,75,16,18,1,0,0
0,0,1,NA,15,38,1,0,0
0,0,0,NA,15,42,1,0,0
0,0,0,75,20,20,1,0,1
0,0,0,NA,15,36,1,0,0
0,0,0,NA,15,45,1,0,0
0,0,0,NA,10,35,0,0,0
0,0,1,75,10,27,1,0,0
0,0,1,NA,17,26,1,0,0
0,0,0,NA,18,60,0,0,0
0,0,0,NA,17,54,1,0,0
0,0,0,75,10,36,1,1,0
0,0,0,NA,15,57,1,0,0
0,0,0,NA,20,34,0,0,0
0,0,0,NA,10,34,1,0,0
0,0,0,NA,16,57,1,0,0
0,0,0,NA,17,37,1,0,0
0,0,1,NA,15,37,1,0,0
0,0,1,NA,17,19,1,0,0
1,0,1,425,45,27,1,0,1
0,0,1,NA,15,27,1,0,0
0,0,1,NA,14,29,1,1,0
0,0,1,NA,17,42,0,0,0
0,0,0,75,23,62,1,0,1
0,0,1,NA,17,42,1,0,0
0,0,0,NA,18,35,1,0,0
1,0,0,75,23,47,1,0,1
0,0,0,NA,15,43,0,0,0
0,0,1,NA,17,34,1,0,0
0,1,1,NA,15,18,1,0,0
0,0,0,NA,20,34,1,1,0
0,0,0,75,22,18,1,0,0
0,0,0,NA,18,79,1,0,0
0,0,0,NA,15,55,1,0,0
0,0,0,75,20,41,1,0,0
0,0,0,75,10,38,1,0,0
0,0,1,75,10,53,1,0,0
0,0,0,NA,15,19,0,0,0
0,0,0,75,10,35,1,0,0
0,0,1,165,19,26,1,1,1
0,0,1,NA,15,65,0,0,0
0,0,0,75,15,24,1,0,0
1,0,0,425,45,18,1,1,1
0,0,0,NA,18,23,1,1,0
0,0,1,NA,15,22,1,1,0
0,0,0,75,10,50,1,0,1
0,0,1,NA,16,29,1,0,0
0,0,0,NA,10,20,1,0,0
0,0,1,75,10,22,1,1,1
0,0,0,NA,18,32,1,0,0
0,0,0,NA,5,22,1,0,1
0,0,1,NA,15,62,1,0,0
0,0,0,NA,19,34,1,0,0
0,0,1,NA,10,31,1,0,0
0,0,1,NA,16,22,0,0,0
0,0,1,NA,10,56,1,0,0
0,0,1,NA,17,48,1,0,0
0,0,0,75,26,61,1,0,1
0,0,1,75,23,38,1,0,1
0,0,0,NA,15,31,1,1,0
0,0,0,75,10,55,1,0,0
1,0,0,NA,10,52,1,0,0
0,0,0,75,10,44,1,0,0
0,0,1,NA,16,24,1,0,0
0,0,0,NA,10,18,1,1,1
0,0,1,NA,23,35,0,0,0
0,0,0,NA,16,54,1,0,0
0,0,0,NA,17,42,0,0,0
0,0,0,NA,24,33,1,1,1
0,0,1,NA,20,48,1,0,0
0,0,0,NA,10,31,1,0,0
0,0,1,NA,15,19,1,0,0
1,0,1,NA,18,34,1,0,0
0,0,1,NA,15,28,1,0,0
0,0,0,75,10,18,0,0,0
0,0,1,NA,10,44,1,0,1
0,0,1,NA,10,36,0,0,0
0,0,0,75,10,51,1,0,0
1,0,0,NA,15,35,1,0,0
0,0,1,75,10,40,1,1,0
0,0,0,75,10,26,1,0,1
0,0,0,NA,10,24,0,0,0
1,0,0,75,10,29,0,0,0
0,0,0,175,20,29,1,0,1
0,0,0,75,10,28,1,0,1
0,0,0,100,28,29,1,0,1
0,0,0,NA,10,32,0,0,0
0,0,0,75,10,42,0,0,0
1,0,1,NA,17,76,1,0,0
0,0,0,NA,18,54,1,0,0
0,0,1,NA,21,31,1,0,0
0,0,0,150,25,24,1,0,1
0,0,0,75,10,57,1,0,0
0,0,0,75,10,20,1,0,0
0,0,0,195,22,31,1,0,1
0,0,0,NA,10,55,1,1,0
0,0,0,125,25,28,1,1,1
0,0,1,75,22,34,1,0,1
0,1,0,75,15,47,1,0,0
0,0,0,NA,20,51,1,0,0
0,0,1,75,15,19,1,0,0
0,0,1,NA,15,55,1,0,0
0,0,0,NA,16,66,0,0,0
0,0,1,75,15,30,1,1,0
0,0,1,NA,18,38,0,0,0
0,0,0,NA,16,66,1,0,0
0,0,1,NA,15,34,0,0,0
0,0,0,75,10,46,1,0,0
0,0,0,NA,16,26,1,0,0
0,0,1,75,15,20,1,0,0
0,0,1,NA,17,24,1,0,0
0,0,0,175,20,45,1,0,1
0,0,0,NA,16,37,1,0,0
0,0,1,NA,15,18,0,0,0
0,0,0,75,10,21,1,0,0
0,0,0,125,15,49,1,0,1
0,0,1,NA,16,50,1,0,0
0,0,0,75,10,23,1,0,0
0,0,0,50,18,36,1,0,1
0,0,0,NA,20,38,0,0,0
0,0,1,75,10,22,1,0,0
0,0,0,NA,16,36,0,0,0
0,0,0,NA,21,24,1,0,0
0,0,1,75,10,18,0,0,0
0,0,1,75,10,51,1,0,0
0,0,0,NA,15,18,0,0,0
0,0,0,NA,15,41,1,0,0
0,0,0,75,15,32,1,0,1
0,0,0,75,25,34,0,0,0
0,0,1,75,15,41,1,0,0
0,0,1,NA,21,34,1,0,0
0,0,0,NA,20,69,1,0,0
0,0,1,NA,21,62,1,0,0
0,0,0,NA,15,40,1,0,0
0,0,0,NA,15,24,0,0,0
0,0,0,75,15,19,0,0,0
1,0,0,NA,15,24,1,0,0
0,1,1,NA,14,65,1,0,0
0,0,1,NA,20,37,1,0,0
0,0,1,75,20,55,1,1,0
0,0,1,NA,19,51,0,0,0
0,0,0,75,15,23,1,0,1
0,0,1,200,25,30,1,0,1
0,0,1,NA,16,60,1,0,0
0,1,0,NA,10,26,1,0,0
0,0,0,NA,18,32,1,0,0
0,0,0,NA,19,22,1,0,0
0,0,1,75,15,31,1,0,0
0,0,0,175,20,29,1,0,1
0,0,1,NA,19,21,1,0,0
0,0,1,NA,17,24,0,0,0
0,0,0,135,16,36,1,0,0
0,0,0,225,25,48,1,0,0
0,0,0,NA,14,43,1,0,0
0,0,1,NA,16,36,1,0,0
0,0,1,NA,17,61,0,0,0
0,0,1,145,17,55,1,0,0
0,0,1,NA,18,29,1,0,0
0,0,0,NA,14,40,1,0,0
0,1,0,NA,14,34,1,0,0
0,0,0,NA,12,50,1,0,0
0,0,0,NA,13,53,1,0,0
0,0,1,NA,18,38,1,0,0
0,0,0,165,19,31,1,0,0
0,0,0,95,12,38,1,0,0
0,0,0,NA,11,63,1,0,0
0,0,0,NA,17,56,1,0,0
0,0,0,NA,19,38,1,0,0
0,0,0,NA,13,44,1,0,0
0,0,0,NA,17,32,1,0,0
0,0,0,NA,16,36,1,0,0
0,0,0,135,16,62,0,0,0
0,0,0,NA,15,45,1,0,0
0,0,0,NA,20,39,1,0,0
0,0,0,NA,19,40,0,0,0
0,0,0,NA,15,38,1,0,0
0,0,0,NA,15,45,1,1,0
0,0,0,NA,15,35,1,0,0
0,0,1,NA,15,38,1,0,0
0,0,0,NA,23,48,1,0,0
0,0,1,NA,10,18,0,0,0
0,0,0,75,20,47,1,0,0
0,0,0,145,17,21,1,0,0
0,0,0,NA,13,26,1,0,0
0,0,0,125,15,31,1,0,0
0,0,0,NA,15,38,1,0,0
0,0,0,145,17,58,1,0,0
0,0,0,135,16,48,1,0,0
0,0,0,NA,22,43,1,0,0
0,0,0,NA,14,53,1,0,0
0,0,1,75,22,37,1,0,0
0,0,0,NA,16,19,1,0,0
0,0,1,NA,15,51,1,0,0
0,0,1,NA,15,29,1,0,0
0,0,0,NA,14,23,1,0,0
0,0,1,NA,19,36,1,0,0
0,0,0,NA,12,19,1,0,0
0,0,1,NA,16,55,0,0,0
0,0,1,NA,13,55,1,0,0
0,1,0,NA,11,22,1,0,0
0,0,0,NA,11,18,1,0,0
0,0,0,185,21,57,1,0,0
0,0,1,135,16,38,1,0,0
0,0,0,NA,15,42,1,0,0
0,0,0,NA,11,19,0,0,0
0,0,0,NA,20,18,1,0,0
0,0,0,NA,10,39,1,0,0
0,0,0,NA,15,19,1,0,0
0,0,0,NA,10,39,1,0,0
0,0,1,NA,10,31,1,0,0
0,0,1,NA,13,58,1,0,0
1,0,1,NA,10,57,1,0,0
0,0,0,NA,5,30,1,0,0
0,0,0,75,25,17,0,0,0
0,0,0,NA,5,30,1,0,0
0,0,1,NA,10,31,1,0,0
0,0,0,NA,5,27,1,0,0
0,0,0,NA,10,29,1,0,0
0,0,1,NA,10,51,0,0,0
0,0,0,NA,10,29,1,0,0
0,0,0,NA,10,30,0,0,0
0,0,0,NA,23,31,1,0,0
0,0,0,NA,10,33,1,0,0
0,0,0,NA,10,26,1,0,0
0,0,1,NA,20,28,0,0,0
0,0,0,NA,10,24,1,0,0
0,0,1,NA,10,30,1,0,0
0,0,0,NA,10,55,1,0,0
0,0,0,125,15,21,1,0,1
0,0,1,NA,9,23,1,0,1
0,0,0,NA,10,37,0,0,0
0,0,1,NA,22,48,1,0,0
0,0,1,NA,5,25,1,1,0
0,0,0,NA,15,31,1,1,0
0,0,1,195,22,25,1,1,1
0,0,1,95,12,29,1,1,0
0,0,0,NA,12,47,1,1,1
0,0,1,NA,15,18,1,1,0
0,0,1,NA,10,35,1,0,1
0,0,0,NA,9,55,1,0,1
0,0,0,NA,10,30,1,0,1
0,0,0,155,18,56,1,0,0
0,0,0,NA,15,45,1,0,0
0,0,0,NA,10,33,1,0,0
0,0,0,75,9,30,1,0,0
0,0,0,NA,15,55,1,0,0
0,0,0,NA,10,38,1,0,0
0,0,1,NA,14,28,1,0,0
0,0,0,NA,13,32,1,1,0
0,0,1,NA,11,41,1,0,0
0,0,0,125,21,35,1,0,0
0,0,0,NA,11,23,1,0,0
0,0,0,NA,11,19,1,0,0
0,0,0,NA,15,19,1,0,1
0,0,0,NA,13,46,1,1,0
0,0,0,NA,13,21,1,0,1
0,0,1,NA,15,28,1,0,1
0,0,0,135,16,23,1,0,1
1,0,0,NA,15,41,1,1,0
0,0,0,NA,15,24,1,0,0
0,0,0,185,21,35,1,1,1
0,0,1,NA,11,60,1,0,1
0,0,1,NA,11,20,1,0,0
0,0,1,NA,16,38,1,0,0
0,0,0,NA,13,25,1,0,0
0,0,1,NA,15,27,1,0,0
0,0,1,NA,13,37,1,0,0
0,0,1,NA,10,50,1,0,1
0,0,1,NA,10,27,1,0,0
0,0,0,NA,10,54,1,0,0
0,0,0,NA,14,70,1,0,0
0,0,0,NA,12,42,1,0,0
0,0,0,50,10,42,1,1,1
0,0,0,125,15,40,1,0,1
0,0,0,135,16,45,1,0,1
0,0,0,115,14,51,1,1,0
0,0,1,100,15,35,1,0,0
0,0,1,165,19,46,1,1,1
0,0,0,155,18,36,1,0,1
0,0,1,175,20,33,1,1,1
0,0,1,145,17,41,1,0,0
0,0,0,125,15,27,1,0,1
0,1,0,185,21,47,1,0,1
0,0,0,175,20,40,1,0,1
0,0,1,145,17,61,1,0,1
0,0,1,260,31,28,1,1,1
0,0,0,125,15,29,1,1,1
0,0,0,175,20,49,1,0,1
0,0,1,NA,19,19,1,1,1
0,0,0,75,21,20,0,0,0
0,0,1,255,28,25,1,0,1
1,0,0,160,21,20,1,0,1
0,0,0,155,18,31,1,1,1
0,0,1,165,19,42,1,0,1
0,0,0,NA,10,41,0,0,0
0,0,0,195,22,31,1,0,1
0,0,0,NA,13,20,0,0,0
0,0,1,155,23,32,0,0,0
0,0,1,125,15,23,1,1,0
1,0,0,145,17,38,1,0,1
0,0,1,75,10,56,0,0,1
0,0,0,NA,10,31,0,0,0
0,0,1,125,15,52,1,0,1
0,0,1,75,10,50,0,0,1
0,0,1,NA,19,25,1,0,1
0,0,1,NA,10,47,0,0,0
0,0,1,145,17,31,0,0,0
0,0,1,NA,10,20,0,0,0
0,0,1,100,20,32,1,0,1
0,0,0,215,24,29,1,1,1
0,0,1,75,10,32,1,1,1
0,0,0,NA,10,17,1,0,0
0,0,0,NA,9,37,1,1,1
0,0,1,175,20,53,1,1,1
0,0,0,NA,16,33,1,0,1
0,0,0,50,10,23,0,0,0
0,0,1,185,21,21,1,0,1
0,0,0,NA,9,75,1,0,1
0,0,0,NA,15,38,0,0,0
0,0,0,175,20,63,1,0,1
0,0,0,135,16,34,1,0,0
0,0,0,100,15,17,0,0,0
0,0,1,NA,10,45,1,0,0
0,0,1,75,10,53,1,0,1
0,0,0,225,25,33,1,1,0
0,0,0,205,23,35,1,0,1
0,0,0,125,15,74,1,0,1
0,0,0,125,15,41,1,0,1
0,0,0,305,33,36,1,0,0
0,0,1,75,10,59,1,0,1
0,0,0,125,15,53,1,1,1
0,0,0,145,27,39,1,1,1
0,0,0,125,15,26,1,0,1
0,0,0,75,10,63,1,0,1
0,0,0,165,19,28,1,0,1
0,0,0,210,26,34,1,1,1
0,0,0,165,19,30,1,1,1
0,0,0,145,17,47,1,0,1
0,0,0,175,20,38,1,1,1
0,0,0,125,15,75,1,0,1
0,0,0,125,15,25,1,1,1
0,0,0,NA,10,36,1,0,0
0,0,1,75,10,21,1,1,1
0,0,1,165,19,19,1,0,1
0,0,0,165,19,28,1,0,1
0,0,1,NA,15,22,1,0,0
0,0,0,165,19,30,1,1,1
0,0,0,275,30,22,1,0,1
0,0,0,50,10,21,1,0,1
0,0,0,75,19,24,1,1,1
0,0,1,125,15,51,0,0,1
0,0,0,75,10,47,1,1,1
0,0,0,NA,9,44,0,0,1
1,0,0,185,21,19,1,0,1
0,0,0,180,23,29,1,0,1
0,0,0,NA,9,27,1,0,1
0,0,1,205,23,29,1,0,1
0,0,0,185,21,35,1,1,1
0,0,1,135,16,41,1,0,1
0,0,0,125,15,53,1,1,1
0,0,0,125,15,32,1,0,1
0,0,0,140,19,31,1,1,1
0,0,0,NA,13,42,1,0,0
0,0,1,125,15,23,1,1,1
0,0,1,155,18,26,1,1,1
0,0,1,75,10,41,1,0,1
0,0,0,125,15,49,1,0,1
0,0,1,175,20,27,1,0,1
0,0,0,175,20,20,0,0,0
0,1,0,205,33,24,1,0,0
0,0,0,230,28,18,1,0,1
1,0,0,275,30,32,1,0,1
0,0,0,145,17,60,1,1,1
0,0,0,NA,9,19,1,0,1
0,0,0,NA,15,30,1,0,0
1,0,1,205,23,34,1,0,1
0,0,0,NA,15,76,1,1,1
0,0,0,NA,15,39,1,1,1
0,0,1,205,23,49,1,1,1
0,0,0,190,24,24,1,0,1
0,0,0,75,24,51,1,0,1
0,0,0,160,21,29,1,1,1
1,0,1,75,20,34,1,0,1
0,0,0,125,15,40,1,0,1
0,0,0,135,16,49,1,0,1
0,0,0,NA,10,51,1,0,0
0,0,1,145,17,32,1,0,0
0,0,1,195,22,21,1,1,1
0,0,1,NA,15,25,1,0,0
0,0,1,75,20,40,1,1,1
0,0,1,75,10,24,1,1,1
0,1,0,195,22,33,1,1,1
0,0,0,145,17,51,1,1,1
0,0,1,165,19,36,1,0,0
0,0,0,155,18,24,1,0,1
0,0,0,135,16,30,1,0,0
0,0,0,375,40,19,1,0,1
0,0,0,125,15,21,1,0,1
0,0,0,NA,9,35,0,0,1
1,0,0,225,25,23,1,0,1
0,0,0,75,19,34,1,1,1
0,0,1,135,16,25,1,1,1
0,0,0,245,27,55,1,1,1
0,0,0,NA,21,56,1,1,0
0,0,1,50,20,20,1,0,1
0,0,0,125,15,19,0,0,0
0,0,1,NA,10,48,1,0,1
1,0,0,245,27,29,1,0,1
0,0,0,110,16,25,1,1,1
0,0,0,165,19,42,1,0,0
0,0,0,165,19,50,1,1,1
0,0,0,150,20,20,1,1,1
0,0,0,165,20,22,1,0,1
1,0,0,125,15,49,1,1,1
0,0,0,125,15,33,1,0,1
0,0,0,75,10,39,1,1,1
0,0,0,145,17,53,1,0,1
0,0,1,135,16,30,1,1,1
0,0,0,125,15,27,1,0,1
0,0,0,165,19,52,1,0,1
0,0,0,275,30,21,1,1,1
0,0,0,175,20,47,1,1,1
0,0,0,NA,14,50,1,0,0
0,0,1,155,18,36,1,0,1
0,0,0,175,20,24,1,0,1
0,0,0,125,15,21,1,0,0
0,0,0,100,15,31,1,0,0
0,0,1,NA,15,26,0,0,0
0,0,1,75,10,39,0,0,1
0,0,0,145,17,24,1,0,1
0,0,1,75,10,61,1,0,1
1,0,0,245,27,45,1,0,1
0,0,1,200,25,39,0,0,0
0,0,0,125,15,37,1,0,1
0,0,0,160,21,34,1,1,1
0,0,0,NA,15,24,1,0,1
0,0,0,175,20,62,1,0,1
0,0,0,175,20,26,1,0,1
0,0,0,125,15,40,1,0,1
0,0,0,155,18,24,1,0,1
0,0,0,135,16,21,1,0,1
0,0,1,NA,10,38,1,0,0
0,0,0,210,26,21,1,1,1
0,0,0,75,15,25,1,0,1
0,0,1,75,10,18,1,0,1
0,0,0,135,16,43,1,1,1
0,0,1,75,21,29,1,0,1
0,0,1,NA,9,30,1,0,1
0,0,1,NA,19,48,1,0,0
0,0,1,125,15,28,1,0,1
0,0,0,75,17,30,1,0,0
0,0,1,135,16,47,1,0,1
1,0,0,195,22,24,1,0,0
0,0,0,175,20,22,1,0,1
0,0,1,155,18,24,1,0,1
0,0,1,125,15,31,0,0,1
0,0,0,NA,16,22,1,0,0
0,0,0,NA,20,51,0,0,0
0,0,0,75,18,45,1,0,0
0,0,0,100,21,42,1,0,1
0,0,1,125,15,36,1,0,1
1,0,0,125,15,37,1,1,1
0,0,0,125,15,50,1,1,1
0,0,0,100,21,28,1,0,1
0,0,0,NA,9,66,0,0,1
0,0,0,175,20,27,1,1,1
0,0,1,NA,10,20,1,0,0
0,0,0,125,15,38,1,0,1
0,0,1,125,15,49,0,0,1
0,0,0,125,15,56,1,1,1
0,0,0,155,18,27,1,0,1
0,0,0,85,19,30,1,0,0
0,0,0,265,29,21,0,0,1
0,0,0,NA,23,27,1,0,0
0,0,0,75,10,51,1,0,1
0,0,0,125,15,34,1,0,1
0,0,0,NA,15,67,1,1,1
0,0,1,NA,10,39,0,0,0
0,0,0,NA,10,48,1,0,0
0,0,1,NA,13,38,0,0,0
0,0,1,NA,19,38,1,0,0
0,0,1,130,18,21,1,1,1
0,0,1,125,15,22,1,0,1
0,0,0,205,23,23,1,0,0
0,0,1,NA,10,52,1,0,0
0,0,0,NA,10,17,0,0,0
0,0,0,100,20,30,1,0,1
0,0,0,75,23,21,1,0,1
0,0,1,NA,10,52,0,0,0
0,1,0,225,25,21,1,1,1
0,0,0,155,18,22,1,0,1
0,0,1,NA,15,31,1,0,0
0,0,0,NA,10,19,1,0,0
0,1,1,NA,14,31,1,0,0
0,0,1,NA,10,38,1,0,0
0,0,1,125,15,42,1,0,1
0,0,0,75,15,32,1,0,1
1,0,0,75,21,21,1,0,1
0,0,1,NA,15,36,1,0,0
0,0,0,245,27,43,1,0,0
0,0,0,105,23,39,1,1,1
0,0,0,185,21,23,1,1,1
0,0,0,NA,14,79,1,0,0
0,0,0,75,10,35,1,0,1
0,0,0,125,15,66,1,1,1
0,0,1,NA,10,26,1,0,0
0,0,0,75,10,53,0,0,1
0,0,0,NA,16,82,1,0,1
1,0,0,125,15,43,1,1,1
0,0,0,145,17,24,1,0,1
0,0,0,215,24,28,1,0,0
0,0,1,50,10,36,1,0,1
0,0,0,150,20,29,1,0,1
0,0,0,NA,14,25,1,0,0
0,0,1,215,24,21,1,0,1
0,0,1,75,10,20,1,1,1
0,0,1,NA,19,52,0,0,0
0,0,1,100,15,35,1,0,1
0,0,1,145,17,55,1,1,1
0,0,0,100,15,18,1,0,0
0,1,0,NA,9,21,1,0,1
0,0,1,75,14,41,1,0,1
0,0,1,NA,10,18,1,0,0
0,0,0,145,17,24,1,1,1
0,0,0,125,15,36,1,0,1
0,0,1,150,20,31,1,1,1
0,0,0,175,20,26,1,0,1
0,0,1,75,10,63,1,0,1
